aX,aY,aZ,gX,gY,gZ
0.039,0.859,0.398,0.732,2.625,-2.991
0.025,0.875,0.407,-0.305,-2.136,0.305
0.015,0.87,0.412,0.549,1.831,-0.61
0.023,0.87,0.41,0,1.343,-1.038
0.015,0.866,0.426,0.977,-0.183,0
0.027,0.872,0.409,1.465,1.099,-0.732
0.025,0.872,0.418,-0.183,0.977,-0.183
0.018,0.88,0.427,-0.793,1.587,-1.16
0.018,0.861,0.413,-0.549,0.366,0.427
0.024,0.876,0.419,-1.404,0.793,-0.366
0.026,0.874,0.418,0.244,0.854,0.732
0.021,0.869,0.416,0.549,1.282,-0.305
0.023,0.866,0.4,0.244,0.793,0.732
0.021,0.868,0.409,0.732,0.793,-0.183
0.02,0.873,0.41,0.244,1.038,0.61
0.012,0.863,0.413,0.061,0.793,0.549
0.017,0.876,0.421,-0.488,0.305,0.061
0.023,0.877,0.405,0.793,1.953,0.671
0.014,0.862,0.414,0.366,1.587,0.122
0.02,0.857,0.419,0.061,0.671,0.488
0.02,0.858,0.41,1.587,0.977,0.671
0.021,0.867,0.418,0.183,0.977,-0.305
0.019,0.875,0.418,1.16,1.526,0.183
0.021,0.869,0.41,0.244,1.282,0.488
0.022,0.866,0.42,0.427,1.526,-0.122
0.027,0.864,0.422,-1.038,0.122,-0.427
0.019,0.864,0.422,0.366,0.122,0.244
0.014,0.863,0.399,1.221,0.793,0.793
0.02,0.861,0.418,0.671,0.183,-0.549
0.035,0.914,0.403,-2.258,1.526,-0.366
0.021,0.85,0.404,1.221,0.671,1.343
0.015,0.851,0.41,0.244,0.854,0.061
0.023,0.87,0.412,1.648,0.488,-0.732
0.019,0.865,0.416,0.793,1.465,0.977
0.023,0.867,0.415,0.122,0.61,-0.427
0.018,0.864,0.414,0.977,0.305,1.282
0.017,0.871,0.405,0.61,0.854,0.061
0.022,0.865,0.408,1.648,0.732,0.122
0.021,0.862,0.408,0.916,0.916,-0.061
0.025,0.866,0.411,0.122,0.732,0.61
0.028,0.86,0.413,0.916,0.732,0.793
0.031,0.876,0.413,0.183,0.671,-0.061
0.025,0.865,0.408,0,0.732,0.549
0.021,0.86,0.408,0,0.305,-0.366
0.028,0.866,0.417,-0.122,0.793,-0.793
0.022,0.871,0.407,0.671,0.427,0.488
0.015,0.862,0.408,-0.183,-0.183,0
0.026,0.866,0.413,-0.793,0,-0.61
0.025,0.87,0.409,1.282,1.099,0.061
0.016,0.863,0.407,0.549,0.671,0.061
0.014,0.863,0.418,-0.305,0.549,-0.61
0.026,0.87,0.404,0.61,1.099,0.854
0.024,0.868,0.414,0.244,0.366,-0.977
0.022,0.875,0.412,1.221,1.404,0.061
0.023,0.869,0.406,0.061,1.404,0.366
,,,,,
0.045,1.117,0.211,-24.902,4.272,-0.61
0.217,0.493,0.635,5.737,-7.69,10.315
-0.404,0.848,0.494,-53.406,-28.687,10.132
-0.041,1.406,-0.176,-28.564,16.418,7.935
0.006,0.841,0.366,7.69,-2.747,-15.991
-0.068,0.962,0.383,-30.212,-0.305,7.446
0.04,0.803,0.366,25.574,3.601,2.075
0.005,0.933,0.277,-6.897,3.357,-2.38
-0.009,0.875,0.324,7.385,1.343,0.488
0.025,0.926,0.298,-1.465,0.549,-4.761
0.006,0.933,0.342,0.549,-0.732,0.61
-0.015,0.927,0.315,1.953,1.221,-1.953
0.021,0.912,0.31,-0.122,1.465,-1.282
0.002,0.897,0.327,4.333,0.427,0.122
-0.003,0.909,0.317,1.099,0.488,0.549
0.02,0.908,0.319,-1.648,1.16,-0.244
0.003,0.921,0.316,-0.061,-0.61,-0.122
0.01,0.915,0.313,-0.183,1.038,-0.488
0.014,0.9,0.312,0.244,0.305,-0.854
0.011,0.911,0.319,2.319,0.244,0.671
0.001,0.915,0.312,-1.587,0.916,0.488
0.012,0.897,0.315,1.16,0.549,-1.099
-0.003,0.929,0.309,-1.709,-0.793,-0.427
0.019,0.927,0.294,2.625,2.197,-0.671
0.009,0.917,0.342,2.319,0.183,-2.686
0.011,0.925,0.29,13.733,3.54,-0.061
0.003,0.913,0.31,-0.244,0.183,-0.916
0.01,0.92,0.322,0.732,-0.549,0.427
0.034,0.94,0.305,-0.183,0.427,1.953
0.008,0.887,0.32,-13.733,-1.221,2.93
0.024,0.916,0.315,0.183,1.221,1.16
0.01,0.9,0.318,1.709,0.122,0.366
0.005,0.897,0.315,1.465,2.197,-1.221
0.003,0.904,0.315,-0.977,1.953,-0.977
0,0.914,0.327,0.61,0.793,0.061
0.01,0.922,0.313,0.427,2.075,-0.061
0,0.904,0.306,0.366,1.831,0.793
0,0.876,0.323,0.977,0.366,-1.099
0.018,0.927,0.32,2.197,0.183,-0.061
0.01,0.893,0.302,0.183,1.038,1.648
0.004,0.896,0.319,1.77,0.366,0.061
0.007,0.923,0.324,1.648,-0.305,0.244
0.019,0.916,0.309,-1.099,0.977,0.427
0.008,0.906,0.318,0.61,0.488,0.305
0.005,0.902,0.323,0.732,0.732,0.61
0.019,0.916,0.31,-0.977,0.793,-0.122
0.001,0.909,0.329,2.38,0.366,-0.183
0.013,0.885,0.324,3.052,1.709,0.793
0.008,0.939,0.302,-2.808,1.709,-1.343
0.005,0.915,0.314,1.16,0.244,0.732
0.018,0.887,0.326,2.991,1.343,0.488
0.01,0.922,0.311,-0.916,1.282,-0.122
0.014,0.892,0.308,2.258,0.854,0
0.017,0.911,0.314,-0.305,0.916,-1.465
0.002,0.92,0.313,0.366,0.854,1.038
0.006,0.906,0.312,0.366,0.366,0.122
0.014,0.907,0.321,0.671,-0.061,-0.122
0.007,0.906,0.323,3.235,0.427,1.953
0.016,0.893,0.309,0.977,1.526,0.366
0.009,0.911,0.337,-0.732,0.732,-0.183
0.006,0.916,0.329,-0.244,0.793,0.916
0.019,0.913,0.319,1.892,1.465,-0.366
0.001,0.903,0.324,-0.183,0.549,0
0.015,0.89,0.313,2.441,0.488,-0.061
,,,,,
0.294,0.747,0.504,6.348,-8.118,-15.442
0.067,0.806,0.374,7.08,-9.033,19.531
0.071,0.732,0.338,18.005,8.057,8.301
0.01,0.904,0.429,-0.427,1.77,-10.254
0.026,0.856,0.419,1.648,-2.747,7.202
0.041,0.856,0.401,-0.122,1.587,-3.113
0.014,0.875,0.393,-0.488,-0.916,-0.671
0.011,0.856,0.389,-0.549,1.465,-2.197
0.012,0.884,0.395,0.122,-2.136,-2.38
0.009,0.875,0.399,0.916,-2.014,0.305
0.016,0.887,0.402,-2.075,-1.587,-2.686
0.023,0.886,0.376,2.319,0,0.244
0.01,0.875,0.39,0.732,0.427,-0.244
0.025,0.871,0.392,0.61,-0.427,-0.916
0.011,0.875,0.389,1.038,1.404,-0.061
0.021,0.893,0.401,0.183,0.793,-2.075
0.018,0.883,0.401,-0.671,-0.977,0.427
0.026,0.873,0.386,0,1.587,1.282
0.026,0.879,0.395,-0.183,-0.061,-1.343
0.018,0.88,0.394,0.305,0.244,0.183
0.021,0.874,0.4,0.305,0.732,-0.732
0.017,0.876,0.395,0.854,0.793,0.732
0.021,0.872,0.4,0.427,1.099,-0.122
0.023,0.884,0.391,0.793,0.305,0.305
0.018,0.882,0.391,0.244,0.122,0.366
0.016,0.87,0.402,0.488,0.122,-0.427
0.022,0.879,0.388,0.854,0.854,-0.183
0.021,0.88,0.394,-0.061,0.732,-0.183
0.014,0.885,0.389,0.244,0.61,0.916
0.018,0.872,0.403,0.366,0.488,-0.305
0.026,0.891,0.402,0.305,1.526,0.671
0.015,0.874,0.399,0.427,0.732,0.61
0.008,0.855,0.395,1.16,0.183,0.671
0.024,0.878,0.392,0.122,-0.122,-0.366
0.023,0.878,0.398,0.671,0.488,0.732
0.015,0.858,0.382,1.221,0.671,0
0.018,0.864,0.393,0.732,0.854,-0.854
0.022,0.882,0.398,0.244,0.244,-0.671
0.016,0.878,0.391,1.648,1.16,1.099
0.014,0.87,0.395,1.282,0.427,0.977
0.017,0.877,0.401,-0.244,-0.305,0.061
0.023,0.879,0.393,0.916,1.099,0.366
0.025,0.888,0.381,-0.793,0.671,-0.793
0.012,0.867,0.4,0.122,0.977,0.61
0.015,0.867,0.389,0.549,0.854,0.488
0.019,0.879,0.391,0.427,0.977,-0.61
0.023,0.881,0.397,0.977,0.854,-0.244
0.017,0.868,0.392,0.61,0.854,0.183
0.025,0.885,0.406,0,0.61,-0.549
0.017,0.872,0.397,0.732,0,1.404
0.025,0.867,0.394,0.732,2.197,-0.244
0.023,0.879,0.393,0.671,0.183,0.488
0.013,0.871,0.392,0.854,0.305,0.183
0.02,0.88,0.393,0.427,1.831,-0.244
0.016,0.873,0.402,-0.366,0.122,0
0.018,0.885,0.398,0.488,0.916,0.244
0.02,0.879,0.392,-0.427,1.282,0.183
0.022,0.886,0.392,-0.061,0.427,-0.427
0.013,0.88,0.393,-0.549,0.61,0.916
0.024,0.876,0.395,-0.183,0.977,0.122
0.021,0.869,0.395,0.854,0.427,0.183
0.023,0.875,0.39,0.916,1.404,-0.854
0.016,0.882,0.391,0.61,1.038,0.488
0.023,0.885,0.404,0.183,1.16,0.671
,,,,,
-0.07,0.934,0.492,-43.213,-22.217,0.122
-0.288,0.958,0.032,-45.227,-14.954,13.489
0.065,0.561,0.325,44.128,-4.7,12.024
-0.084,0.774,0.344,-6.653,-7.507,11.23
0.068,0.962,0.272,10.193,5.859,7.507
0.03,0.959,0.328,-6.897,1.953,-6.531
-0.012,0.947,0.266,6.165,1.465,6.592
0.031,0.925,0.277,-4.883,2.197,-3.784
-0.032,0.929,0.288,2.93,-0.977,-3.113
-0.022,0.898,0.307,5.737,1.892,2.502
-0.005,0.919,0.298,-2.197,-0.061,-3.54
-0.006,0.911,0.298,4.028,-0.488,3.174
-0.009,0.899,0.312,0.854,-0.671,-1.709
0.013,0.917,0.317,0.427,1.099,-1.465
-0.026,0.932,0.3,1.343,0.549,1.282
0.003,0.885,0.307,0.549,0.793,-1.343
-0.007,0.918,0.312,1.587,0.122,-1.526
-0.005,0.905,0.291,0.061,0.916,0.61
0.004,0.916,0.284,-2.014,1.648,-1.953
-0.011,0.922,0.317,0.61,-0.549,-1.465
0.004,0.916,0.303,1.709,1.221,0.305
0,0.905,0.306,2.563,0.305,-0.916
-0.004,0.912,0.308,2.625,-0.488,0.61
0.01,0.899,0.303,2.93,0.977,-0.305
-0.005,0.911,0.306,1.099,0.244,0.793
0.005,0.91,0.302,0,1.465,-0.244
0.003,0.899,0.311,-0.854,-0.427,-0.549
0.006,0.911,0.314,3.357,0.305,-0.366
-0.024,0.911,0.303,2.319,1.892,0
-0.006,0.908,0.307,-0.977,-0.305,0.122
0.001,0.914,0.315,0.305,0.183,-0.305
-0.001,0.92,0.313,1.526,0.549,0.366
0.003,0.906,0.31,0.366,1.343,-0.244
0.001,0.912,0.303,1.587,0.671,-0.183
0,0.913,0.306,0.427,0.671,-0.122
0.005,0.91,0.312,-0.854,0.732,-0.854
0.002,0.926,0.289,-0.488,1.526,0.916
0.001,0.899,0.303,0.305,0.305,-0.916
0.005,0.907,0.32,2.136,0.366,-0.244
0.009,0.917,0.303,-1.587,0.854,0.122
0.001,0.888,0.314,-0.61,0.122,-0.183
0.01,0.904,0.318,2.075,0.427,-0.183
0.011,0.932,0.302,0.305,1.648,-0.916
0.005,0.908,0.297,1.038,0.427,0.549
-0.001,0.903,0.312,-0.671,1.221,0.061
0.002,0.917,0.307,0.183,1.404,-0.122
-0.004,0.912,0.32,1.953,0.122,0.122
0.008,0.916,0.306,-0.793,1.221,0.183
-0.001,0.898,0.308,-0.183,0.305,0.916
-0.002,0.903,0.312,1.587,0.244,0.183
0.014,0.92,0.294,0.305,1.221,0.061
-0.003,0.905,0.306,-0.549,0.977,0.793
0.004,0.906,0.315,2.014,0.305,-0.854
0.007,0.924,0.308,1.16,1.587,1.099
0,0.876,0.315,0.732,0.488,0.671
0.006,0.935,0.315,0.732,0,-1.221
0.012,0.915,0.303,1.038,1.221,2.319
0.004,0.902,0.312,0.305,0.244,-0.61
0.001,0.914,0.306,0.488,1.099,-0.183
0.001,0.922,0.305,0.671,0.183,0.488
0.006,0.924,0.304,-0.427,0.916,0.488
0.002,0.91,0.314,0.427,0.977,0.793
0.004,0.904,0.31,0.549,0.61,-0.427
0.001,0.924,0.306,-0.61,0.977,-0.183
,,,,,
-0.126,0.95,0.144,48.401,12.695,-2.686
0.284,0.705,0.483,76.66,28.381,4.944
-0.205,1.023,0.457,-22.034,-17.639,-6.897
-0.024,0.941,0.354,20.203,5.737,10.864
0.023,0.956,0.365,-7.935,0.122,-15.442
-0.033,0.891,0.409,0.854,-5.249,6.287
0.027,0.823,0.402,2.808,-2.014,-2.197
0.01,0.915,0.403,0.366,0.305,-0.305
-0.005,0.88,0.4,0.854,-0.183,2.869
0.027,0.875,0.386,0.122,-0.427,-3.235
-0.001,0.864,0.396,1.404,-0.854,0.793
0.009,0.881,0.405,1.16,1.282,-3.174
0.006,0.869,0.396,1.404,0.488,0.488
0.003,0.856,0.401,1.77,-0.305,-0.793
0.014,0.873,0.405,0.305,-0.183,-0.244
0.012,0.869,0.403,1.343,0.244,0
0.012,0.876,0.391,0.183,1.282,-0.427
0.009,0.875,0.4,-0.061,0.854,-0.916
0.013,0.864,0.41,0.244,1.038,-0.671
0.015,0.866,0.398,1.099,0.732,-0.061
0.005,0.873,0.398,0.732,-0.122,0.427
0.012,0.881,0.4,-0.061,0.488,-0.122
0.017,0.868,0.396,0.61,0.793,-0.244
0.007,0.859,0.402,0.122,0.732,-0.366
0.009,0.875,0.397,1.099,0.916,-0.488
0.01,0.877,0.401,0.305,0.061,-0.305
0.018,0.884,0.407,0.61,1.282,-0.61
0.013,0.88,0.399,0.305,0.977,-0.061
0.013,0.875,0.403,0,0.916,0.427
0.019,0.886,0.401,-0.061,0.793,0.061
0.013,0.865,0.411,1.404,0.488,0.732
0.014,0.872,0.408,0.305,1.099,-0.061
0.017,0.881,0.394,0.854,0.427,0.793
0.013,0.866,0.407,0.427,0.183,-0.488
0.019,0.876,0.397,0.305,1.282,-0.305
0.012,0.876,0.395,-0.244,0.122,0.305
0.006,0.873,0.404,0.427,0.732,0.183
0.014,0.883,0.398,-0.427,0.671,-0.488
0.019,0.879,0.398,-0.244,0.732,0.061
0.006,0.864,0.397,-0.366,0.549,-0.061
0.025,0.886,0.4,-0.183,0.793,-0.916
0.01,0.879,0.401,1.343,-0.122,1.099
0.019,0.875,0.397,0.366,1.709,-0.244
0.016,0.876,0.396,0.732,0.549,0.366
0.016,0.879,0.401,-0.061,0.244,-0.061
0.016,0.876,0.403,0.244,0.916,0.488
0.015,0.867,0.4,1.038,0.61,-0.183
0.019,0.886,0.399,-0.183,0.793,-0.183
0.017,0.857,0.399,0.488,1.221,-0.122
0.014,0.874,0.399,0.427,0.488,-0.366
0.014,0.879,0.399,0,0.183,0.793
0.014,0.883,0.397,0.061,0.977,0.122
0.015,0.875,0.395,0.427,0.732,0.549
0.016,0.88,0.394,-0.122,0.549,0.427
0.017,0.879,0.397,-0.122,0.732,0.793
0.02,0.871,0.393,0.305,1.16,0.183
0.024,0.874,0.401,0.366,1.648,-0.671
0.009,0.881,0.406,-0.122,0.549,-0.427
0.017,0.883,0.393,0.854,1.16,-0.122
0.01,0.868,0.407,-0.061,0.427,0.61
0.013,0.88,0.404,0.061,1.038,0.183
0.012,0.865,0.393,1.343,0.549,0.977
0.026,0.878,0.395,0.122,0.061,-0.549
0.017,0.876,0.387,0.977,0.854,0.305
,,,,,
0.094,1.191,0.075,-29.053,15.015,-2.991
0.309,0.35,0.604,18.005,-26.55,13.306
-0.143,0.587,0.472,-10.315,-30.273,10.681
0.164,1.743,0.022,0.366,30.579,5.615
-0.206,0.848,0.433,-15.076,-9.521,3.906
-0.159,0.943,0.321,-17.578,1.282,11.475
0.055,0.739,0.333,17.639,3.479,-7.874
-0.024,0.943,0.278,3.723,-3.357,4.333
0.024,0.873,0.271,5.981,-0.305,9.155
0.031,0.952,0.284,-1.526,2.441,-8.667
-0.043,0.914,0.333,1.77,-2.747,2.319
0.011,0.901,0.294,3.54,2.197,-0.732
0.003,0.943,0.293,-0.671,1.953,-4.15
-0.019,0.913,0.326,2.014,-0.488,4.272
0.007,0.913,0.31,-0.366,2.38,-3.479
-0.011,0.933,0.314,1.099,0.916,0.305
0.009,0.898,0.318,0.427,0.61,0.366
-0.002,0.923,0.308,-2.197,1.831,-3.418
-0.018,0.925,0.302,-0.427,-0.61,2.014
-0.007,0.895,0.295,-2.014,0.488,-1.343
-0.001,0.928,0.309,-0.305,0.183,-1.038
-0.008,0.897,0.304,1.099,0.61,1.16
0.009,0.906,0.295,-0.427,1.404,-1.099
-0.003,0.925,0.317,1.282,-0.122,-0.061
0.001,0.936,0.301,0.183,1.404,-0.732
0.006,0.919,0.305,-1.343,1.099,-0.122
-0.001,0.923,0.3,1.099,1.099,0.671
0,0.929,0.304,-0.61,0.427,-0.183
-0.007,0.887,0.314,2.563,0.122,0.122
-0.003,0.92,0.3,-1.099,1.038,-0.61
-0.001,0.895,0.301,1.648,0.366,0.122
0.003,0.927,0.306,0.549,0.488,-1.221
-0.001,0.912,0.306,0.305,0.549,0.916
0.001,0.916,0.309,1.465,0.427,0.122
0,0.919,0.305,-0.366,1.404,-0.366
-0.001,0.916,0.299,0.977,0.549,0
0.005,0.913,0.304,-0.183,0.305,-0.244
0,0.923,0.304,-2.197,0.549,-0.122
-0.003,0.909,0.303,1.648,0.61,0.61
0.005,0.893,0.304,1.831,0.732,-0.671
-0.001,0.894,0.312,2.747,0.61,0.244
-0.001,0.919,0.297,0.549,0.427,-15.381
0.006,0.904,0.308,-1.709,0.549,-0.793
-0.009,0.923,0.304,0.366,0.183,0.183
-0.003,0.907,0.297,2.136,1.099,1.038
0.003,0.918,0.304,-0.732,0.488,-0.366
0.003,0.907,0.313,-0.183,0.916,1.038
0.006,0.917,0.298,-0.305,0.854,-0.305
0.004,0.919,0.305,-1.221,-0.366,-0.671
0.001,0.913,0.305,1.465,1.282,-0.488
-0.001,0.937,0.309,2.38,1.038,-1.77
0.005,0.905,0.302,-0.549,0.977,1.038
-0.001,0.92,0.311,1.221,-0.427,1.16
0,0.907,0.306,1.465,-0.305,1.343
0.013,0.915,0.298,0.671,2.136,-0.977
-0.004,0.901,0.306,2.38,0.366,0.183
0.005,0.909,0.311,0.854,1.221,-0.122
0.011,0.913,0.313,0.732,1.099,0.122
0.005,0.913,0.317,1.77,0.61,0.427
0.006,0.914,0.304,-0.122,1.831,0.183
0.009,0.903,0.315,0.061,0.488,-0.305
0.008,0.924,0.31,2.991,1.648,0.366
0.008,0.906,0.297,1.526,1.16,1.343
-0.005,0.884,0.297,-0.122,0.977,1.099
,,,,,
-0.23,0.948,0.501,-7.446,-10.437,1.038
-0.057,0.906,0.371,4.822,-2.014,8.667
0.013,0.915,0.426,-4.395,2.258,-9.521
-0.015,0.865,0.424,2.38,-3.784,5.92
0.034,0.875,0.398,0.488,0.244,-0.305
0.006,0.854,0.409,-0.793,-2.563,0.061
0.005,0.857,0.403,1.709,0.244,-0.244
0.026,0.911,0.406,-5.188,1.099,-4.517
-0.006,0.863,0.399,3.357,-1.648,-0.183
0.007,0.875,0.403,0.061,1.404,-3.052
0.008,0.88,0.419,0.427,-1.16,0.854
0.018,0.879,0.405,2.38,1.038,-0.061
0.01,0.883,0.419,-0.61,-15.198,-0.183
0,0.853,0.397,0.854,-0.549,0.549
0.013,0.863,0.413,0.244,0.183,-2.38
0.006,0.872,0.408,0.854,0.366,0.916
0.006,0.867,0.393,0.305,0.793,-1.099
0.011,0.879,0.409,-1.221,0.488,-0.732
0.011,0.874,0.408,-0.244,0.549,-0.793
0.012,0.875,0.405,0,0.977,-0.305
0.01,0.87,0.408,0.854,-0.305,-0.366
0.016,0.874,0.406,-0.305,0,0.122
0.016,0.887,0.403,0,0.061,-0.183
0.02,0.876,0.396,0.122,1.038,-0.488
0.013,0.873,0.399,-0.793,1.221,-0.366
0.001,0.868,0.408,-0.183,1.038,-0.061
0.016,0.875,0.401,0.488,0.732,0.061
0.014,0.879,0.411,-0.244,0.488,0.122
0.011,0.874,0.401,-0.122,0.488,0.183
0.018,0.87,0.401,0.916,0.732,0
0.012,0.869,0.409,0.854,0.427,15.381
0.02,0.88,0.4,1.953,2.136,0.977
0.008,0.872,0.401,0.732,-0.244,0.488
0.011,0.865,0.405,0.549,1.221,-0.427
0.016,0.875,0.41,0.122,0.977,-0.793
0.007,0.868,0.401,0.061,0.977,0.488
0.007,0.859,0.407,0.488,0.305,-0.549
0.013,0.883,0.406,0.183,0.671,0.366
0.014,0.88,0.399,0,0.671,0.427
0.019,0.872,0.405,-0.427,1.099,-1.099
0.013,0.869,0.4,1.038,1.038,0.488
0.011,0.873,0.404,0.305,0.671,-0.122
0.017,0.878,0.408,-0.061,0.488,0.061
0.02,0.883,0.41,-0.488,1.099,0.183
0.01,0.858,0.398,0.916,0,0.183
0.012,0.858,0.4,1.953,0.793,-0.305
0.019,0.885,0.405,-0.305,0.488,-0.549
0.019,0.885,0.397,-0.305,1.221,0.305
0.013,0.864,0.396,-0.061,0.916,0.854
0.023,0.908,0.392,-7.263,0.671,-2.563
0.017,0.852,0.402,3.601,0.183,0.671
0.007,0.864,0.391,2.136,0.488,-0.977
0.025,0.879,0.401,-0.488,0.488,-0.854
0.014,0.88,0.396,0.427,0.305,1.343
0.021,0.874,0.392,1.526,0.732,0
0.017,0.88,0.397,0.671,0.793,-0.366
0.015,0.874,0.405,1.587,0.793,-0.244
0.006,0.868,0.404,0.244,0.61,0.427
0.012,0.882,0.399,0.671,0.366,0.183
0.014,0.879,0.403,-0.061,0.244,1.282
0.017,0.871,0.399,0.183,1.221,0.122
0.017,0.875,0.392,0.61,0.61,0.549
0.017,0.872,0.39,-0.183,0.916,0
0.016,0.879,0.395,0.671,1.16,0.244
,,,,,
-0.187,0.812,0.575,-33.752,-25.696,-3.418
0.147,1.369,0.029,-45.837,12.146,1.282
0.017,0.804,0.232,20.63,-5.676,0.977
-0.042,0.778,0.335,7.935,-6.897,11.047
0.08,0.989,0.254,-3.723,4.272,-2.38
-0.004,0.947,0.307,-3.906,1.648,1.282
0.002,0.901,0.281,4.944,2.197,4.517
0.038,0.919,0.287,-1.099,3.967,-4.883
0.01,0.911,0.318,2.38,-3.052,3.296
0.024,0.952,0.268,2.38,3.479,-0.793
0.01,0.912,0.305,2.625,1.038,-1.221
0.001,0.907,0.276,1.099,0.366,1.404
0.018,0.922,0.288,0.122,0.671,-1.892
0.016,0.929,0.3,-1.038,-0.122,0.977
0.011,0.886,0.279,5.371,1.282,1.16
0.016,0.886,0.31,2.686,0.366,-3.662
0.006,0.939,0.283,-1.526,2.441,-1.648
0.002,0.883,0.303,0.244,-0.854,-1.282
0.015,0.944,0.304,0.977,0.061,-1.465
0.006,0.91,0.292,0.977,1.221,2.502
0.014,0.898,0.304,2.747,-0.122,-0.916
0.022,0.928,0.292,2.38,1.709,-0.977
0.023,0.906,0.304,-0.488,0.427,-0.671
0.015,0.899,0.3,1.038,-0.061,0.427
0.014,0.915,0.29,0.061,0.244,0.61
0.018,0.926,0.293,0.732,0.366,-1.587
0.015,0.911,0.298,1.038,0.916,1.038
0.026,0.92,0.284,-0.977,1.099,-0.916
0.018,0.926,0.297,0.061,0.244,0
0.021,0.91,0.302,1.038,1.221,0.061
0.019,0.912,0.297,2.197,1.221,-0.061
0.016,0.911,0.307,0.916,0.183,0.305
0.02,0.928,0.291,-0.977,0.488,-1.16
0.018,0.914,0.293,-0.427,0.427,0.061
0.021,0.917,0.297,0.549,-0.061,0.427
0.018,0.91,0.306,1.099,0.183,1.16
0.031,0.918,0.297,-1.221,1.221,-0.916
0.021,0.914,0.296,0.671,0.61,0.305
0.016,0.9,0.309,2.136,0.183,-0.061
0.034,0.934,0.308,-0.488,0.305,-0.977
0.023,0.933,0.294,-0.244,0.916,1.648
0.015,0.904,0.301,1.343,1.282,-1.038
0.025,0.926,0.296,0.977,0.793,-0.793
0.017,0.911,0.299,2.136,1.038,1.099
0.023,0.919,0.3,0.854,0.793,-0.244
0.023,0.909,0.313,-0.793,-0.244,0.061
0.025,0.899,0.29,1.587,1.77,0.549
0.024,0.905,0.295,1.526,-0.061,-0.366
0.021,0.93,0.297,0.916,0.488,-0.366
0.022,0.879,0.29,2.258,1.648,1.282
0.013,0.93,0.295,-1.099,-0.244,0.61
0.018,0.907,0.302,0.671,1.465,0.244
0.022,0.913,0.307,1.343,0.549,0
0.013,0.926,0.303,0.305,-0.549,0.549
0.022,0.895,0.304,1.465,1.221,0.122
0.028,0.906,0.299,0.122,1.099,-0.732
0.009,0.908,0.308,2.808,0.183,0.061
0.03,0.9,0.298,1.648,0.916,-0.854
0.025,0.923,0.308,-1.404,0.244,-0.549
0.017,0.912,0.299,0.916,0.61,0.61
0.028,0.902,0.307,0.732,0.61,-0.366
0.016,0.919,0.299,1.221,1.038,0.366
0.016,0.923,0.297,-0.61,1.892,0.183
0.024,0.909,0.311,0.244,0,-0.427
,,,,,
-0.128,1.033,0.143,65.247,10.803,0.61
0.116,0.774,0.353,86.731,42.419,23.071
-0.226,1.259,0.434,-15.686,-10.01,-17.151
-0.012,1.055,0.301,-14.282,3.174,14.16
0.011,0.838,0.368,0.122,1.709,-10.376
0,0.823,0.429,1.892,-3.845,1.77
0.038,0.888,0.401,-0.61,1.465,-1.953
0.03,0.87,0.411,0.061,-2.014,-0.793
0.006,0.862,0.408,1.099,0.671,-0.427
0.028,0.902,0.387,-0.427,2.197,-3.235
0.007,0.874,0.404,0.549,-2.502,-0.427
0.005,0.868,0.38,0.61,0.488,-0.122
0.022,0.879,0.394,1.343,0.61,-0.183
0.017,0.885,0.407,0.427,0.793,0.244
0.018,0.866,0.399,0.061,1.465,-0.549
0.019,0.877,0.402,0.793,1.099,-0.671
0.029,0.879,0.406,-1.282,-0.549,-1.648
0.022,0.908,0.397,-1.038,0.977,0.854
0.016,0.865,0.39,0.183,-0.244,0.61
0.02,0.866,0.404,0,0,-0.427
0.026,0.865,0.395,1.709,0.061,-0.183
0.027,0.871,0.39,-0.366,0.549,-0.61
0.016,0.87,0.41,-0.122,0,-0.793
0.028,0.872,0.389,0.244,0.793,-0.549
0.019,0.881,0.399,0,1.038,-1.16
0.016,0.881,0.402,1.831,1.099,0.061
0.019,0.88,0.398,-0.305,0.427,0.305
0.032,0.89,0.401,0.671,0.916,0.977
0.032,0.878,0.402,0.427,0.61,0.427
0.023,0.864,0.4,1.16,1.16,0.732
0.024,0.87,0.396,-0.427,0.854,-0.305
0.029,0.888,0.391,0.244,0.977,-0.305
0.022,0.885,0.397,-0.977,0.427,0.061
0.02,0.856,0.398,0.183,0.793,1.404
0.018,0.851,0.406,0.549,0.183,-0.305
0.022,0.876,0.406,-0.061,0.244,0.305
0.029,0.883,0.394,0.305,1.343,0.916
0.017,0.864,0.401,0.427,-0.366,1.343
0.026,0.856,0.394,0.183,1.282,-0.488
0.024,0.879,0.394,0.61,0.549,-0.488
0.017,0.88,0.395,1.099,0.488,-0.61
0.017,0.866,0.404,-0.305,0.854,-0.061
0.026,0.881,0.399,-0.183,1.16,0.427
0.025,0.886,0.401,-0.305,0.061,0.488
0.021,0.871,0.404,0.244,0.61,0.549
0.021,0.869,0.393,0.427,1.343,-0.061
0.016,0.867,0.393,1.099,0.793,0.061
0.029,0.869,0.393,0.061,0.061,-1.404
0.018,0.878,0.394,0.854,0.732,0.305
0.018,0.88,0.396,-0.366,0.671,-0.061
0.026,0.879,0.403,-0.305,0.977,-0.183
0.022,0.87,0.397,0.916,0.916,0.366
0.018,0.863,0.403,0.61,0.427,-0.61
0.026,0.876,0.401,-0.427,0.61,-0.549
0.018,0.876,0.396,0.854,1.038,0.671
0.022,0.875,0.388,0,0.977,-0.183
